instance,scope,version,variant,seed,source_file,constraint_type,index_0_based,observed_value,operator,limit,slack,satisfied,item_weight,class_setup_weight,items_0_based,classes_0_based,knapsacks_0_based,rule,instance_file
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,28,1,<=,2,1,true,,,,[28],[28],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,29,0,<=,2,2,true,,,,[29],[],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,30,1,<=,2,1,true,,,,[30],[29],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,31,1,<=,2,1,true,,,,[31],[5],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,32,0,<=,2,2,true,,,,[32],[],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,33,0,<=,2,2,true,,,,[33],[],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,34,1,<=,2,1,true,,,,[34],[28],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,35,1,<=,2,1,true,,,,[35],[1],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,36,1,<=,2,1,true,,,,[36],[5],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,37,1,<=,2,1,true,,,,[37],[23],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,38,1,<=,2,1,true,,,,[38],[0],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,39,1,<=,2,1,true,,,,[39],[29],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,40,1,<=,2,1,true,,,,[40],[25],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,41,0,<=,2,2,true,,,,[41],[],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,42,0,<=,2,2,true,,,,[42],[],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,43,1,<=,2,1,true,,,,[43],[29],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,44,1,<=,2,1,true,,,,[44],[17],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,45,0,<=,2,2,true,,,,[45],[],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,46,1,<=,2,1,true,,,,[46],[21],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,47,1,<=,2,1,true,,,,[47],[4],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,48,1,<=,2,1,true,,,,[48],[21],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,49,1,<=,2,1,true,,,,[49],[22],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,50,1,<=,2,1,true,,,,[50],[1],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,51,0,<=,2,2,true,,,,[51],[],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,52,1,<=,2,1,true,,,,[52],[25],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,53,1,<=,2,1,true,,,,[53],[6],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,54,1,<=,2,1,true,,,,[54],[11],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,55,1,<=,2,1,true,,,,[55],[16],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,56,1,<=,2,1,true,,,,[56],[6],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,57,1,<=,2,1,true,,,,[57],[14],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,58,1,<=,2,1,true,,,,[58],[8],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,59,1,<=,2,1,true,,,,[59],[9],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,60,0,<=,2,2,true,,,,[60],[],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,61,1,<=,2,1,true,,,,[61],[6],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,62,1,<=,2,1,true,,,,[62],[18],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,63,1,<=,2,1,true,,,,[63],[2],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,64,2,<=,2,0,true,,,,[64],"[3,15]",Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,65,1,<=,2,1,true,,,,[65],[7],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,66,1,<=,2,1,true,,,,[66],[13],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,67,1,<=,2,1,true,,,,[67],[24],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,68,1,<=,2,1,true,,,,[68],[12],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,69,0,<=,2,2,true,,,,[69],[],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,70,1,<=,2,1,true,,,,[70],[4],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,71,1,<=,2,1,true,,,,[71],[21],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,72,1,<=,2,1,true,,,,[72],[18],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,73,1,<=,2,1,true,,,,[73],[10],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,74,1,<=,2,1,true,,,,[74],[11],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,75,1,<=,2,1,true,,,,[75],[20],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
12_3,global,static,full_static,25,runs/full30/tuned2_ext/12_3_s25.json,class_knapsack_limit,76,1,<=,2,1,true,,,,[76],[14],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/12_3.inc
